session_time_us,monotonic_us,imu_timestamp_sec,temp,gx,gy,gz,ax,ay,az
29449,2724706,0.12721052083333334,26.56103515625,0.0026301892939954996,-0.002529650693759322,0.003975580912083387,0.13742485642433167,-0.16533374786376953,9.796527862548828
29510,2724767,0.12774692708333332,26.56103515625,0.008676921017467976,0.00525732571259141,0.008668352849781513,0.15250712633132935,-0.17443707585334778,9.802589416503906
29937,2725194,0.12828265625,26.58837890625,0.007477219216525555,0.007237094920128584,0.00805627927184105,0.15154807269573212,-0.1700686812400818,9.805889129638672
30486,2725743,0.12882005208333333,26.58837890625,0.007215640041977167,0.0061364988796412945,0.008055150508880615,0.14087045192718506,-0.16619470715522766,9.812122344970703
31005,2726262,0.12935723958333334,26.58837890625,0.008642100729048252,0.00639878585934639,0.007838727906346321,0.14734020829200745,-0.17115119099617004,9.816017150878906
31524,2726781,0.12989401041666668,26.58837890625,0.008001498878002167,0.006255276035517454,0.007327292580157518,0.15019449591636658,-0.1718338578939438,9.81015682220459
32043,2727300,0.13040057291666668,26.56473159790039,0.007057426497340202,0.007389231584966183,0.008726251311600208,0.15874028205871582,-0.17452731728553772,9.798386573791504
32531,2727788,0.13090098958333332,26.58837890625,0.006539776921272278,0.006755765527486801,0.007748721167445183,0.14162975549697876,-0.1611376702785492,9.812152862548828
34118,2729375,0.13140536458333332,26.59765625,0.007915845140814781,0.0075843152590096,0.008587706834077835,0.13964074850082397,-0.16493099927902222,9.808013916015625
34698,2729955,0.13190604166666667,26.58837890625,0.008519294671714306,0.006185007281601429,0.0067278072237968445,0.15287384390830994,-0.1842813342809677,9.810018539428711
35094,2730351,0.132423125,26.637277603149414,0.008426734246313572,0.00714060990139842,0.008067496120929718,0.1496155560016632,-0.17087355256080627,9.7915620803833
35583,2730840,0.13295994791666665,26.602678298950195,0.004123165272176266,-8.707572123967111e-05,-0.0011758743785321712,0.14499741792678833,-0.16427484154701233,9.800392150878906
35674,2730931,0.13344744791666666,26.5859375,0.007275399751961231,0.006814293563365936,0.0068218600936234,0.14118821918964386,-0.16432426869869232,9.811399459838867
36193,2731450,0.13395380208333332,26.633928298950195,0.008470121771097183,0.007801547180861235,0.0075224619358778,0.159165620803833,-0.17648781836032867,9.793628692626953
36590,2731847,0.13445380208333332,26.5859375,0.007754886522889137,0.006473103072494268,0.006326859351247549,0.1649884581565857,-0.17297035455703735,9.79360294342041
36712,2731969,0.134958125,26.587053298950195,0.00725304801017046,0.00752905523404479,0.007302035577595234,0.14397618174552917,-0.16604852676391602,9.814569473266602
37200,2732457,0.13546213541666666,26.5859375,0.006776095367968082,0.006260655354708433,0.006081319414079189,0.13765475153923035,-0.15531109273433685,9.809473037719727
37719,2732976,0.13599807291666666,26.5859375,0.0072070155292749405,0.006577040068805218,0.006048100534826517,0.15667900443077087,-0.18107303977012634,9.820328712463379
38238,2733495,0.13653578125,26.5859375,0.007313765585422516,0.006820191629230976,0.005913698114454746,0.16125701367855072,-0.1678718775510788,9.807013511657715
39275,2734532,0.13703348958333333,26.51171875,0.008157283999025822,0.008132086135447025,0.006836672313511372,0.13348810374736786,-0.1587892472743988,9.806411743164062
39763,2735020,0.13754072916666665,26.5859375,0.007522540632635355,0.006381201557815075,0.005365608725696802,0.1399533748626709,-0.17312991619110107,9.81463623046875
39824,2735081,0.13807692708333333,26.5859375,0.007383706048130989,0.005343308672308922,0.004709678236395121,0.15198659896850586,-0.18897292017936707,9.809951782226562
40282,2735539,0.13861390625,26.5859375,0.007583917584270239,0.004957450553774834,0.004810382146388292,0.15775027871131897,-0.18189279735088348,9.799690246582031
40770,2736027,0.13911098958333334,26.588727951049805,0.007918845862150192,0.006397351156920195,0.005765346810221672,0.14192843437194824,-0.16233375668525696,9.806660652160645
41320,2736577,0.13962130208333334,26.5859375,0.006825077347457409,0.006068725138902664,0.004517311230301857,0.15274834632873535,-0.17251497507095337,9.80900764465332
41839,2737096,0.14015744791666668,26.5849609375,0.007238275371491909,0.0056768455542624,0.004570985212922096,0.15646818280220032,-0.18454205989837646,9.817028045654297
42327,2737584,0.14069375,26.5849609375,0.007908524014055729,0.005615903530269861,0.004381774924695492,0.14623256027698517,-0.16709095239639282,9.810230255126953
42876,2738133,0.14123041666666666,26.5849609375,0.006764550693333149,0.006304745562374592,0.004259026143699884,0.14107999205589294,-0.16221362352371216,9.818421363830566
43364,2738621,0.14173083333333333,26.60546875,0.007685750722885132,0.0073717692866921425,0.004088845103979111,0.16247910261154175,-0.18150010704994202,9.811214447021484
44494,2739751,0.14223713541666666,26.5849609375,0.00681550707668066,0.00567619688808918,0.0037865054327994585,0.16471759974956512,-0.18375900387763977,9.797887802124023
45012,2740269,0.14277427083333333,26.5849609375,0.006805446930229664,0.005470888689160347,0.0037219556979835033,0.14536158740520477,-0.16764357686042786,9.80186939239502
45440,2740697,0.14331072916666668,26.5849609375,0.0027540577575564384,0.005115701351314783,0.0065687051974236965,0.13209548592567444,-0.16113433241844177,9.799942016601562
45501,2740758,0.14381520833333333,26.567522048950195,0.007294319570064545,0.006895794067531824,0.005092591047286987,0.15255603194236755,-0.1710316240787506,9.80990219116211
45958,2741215,0.14431786458333334,26.58251953125,0.007806544192135334,0.005921451840549707,0.0027955209370702505,0.1675991714000702,-0.19230574369430542,9.811851501464844
46477,2741734,0.14482291666666666,26.59207534790039,0.0037052477709949017,0.00023756394512020051,-0.0031957111787050962,0.14709235727787018,-0.1591702103614807,9.809457778930664
47026,2742283,0.14532213541666666,26.58251953125,0.006183080840855837,0.006433846428990364,0.002508108038455248,0.1438806653022766,-0.160861074924469,9.819780349731445
47545,2742802,0.14585875,26.58447265625,0.004717616364359856,0.0038654038216918707,-0.0007872229907661676,0.16027948260307312,-0.17731891572475433,9.80994987487793
48033,2743290,0.14636609375,26.632253646850586,0.004121161065995693,-0.00041597598465159535,-0.005252303089946508,0.1570233851671219,-0.17290320992469788,9.795818328857422
48552,2743809,0.14686416666666666,26.58447265625,0.0035204337909817696,-0.0002667231601662934,-0.004645161796361208,0.1442197561264038,-0.16952162981033325,9.80223560333252
49681,2744938,0.14740229166666666,26.58447265625,0.003841589903458953,0.0006253634346649051,-0.003703760216012597,0.1453043520450592,-0.15783104300498962,9.811891555786133
50688,2745945,0.14790463541666668,26.593191146850586,0.003603707067668438,0.0006524947821162641,-0.0033261901699006557,0.15525002777576447,-0.1861831545829773,9.81070327758789
50719,2745976,0.14840765625,26.58447265625,0.0027168430387973785,0.0004391613183543086,-0.0012084818445146084,0.1823560893535614,-0.18172970414161682,9.810758590698242
51207,2746464,0.14890010416666666,26.511159896850586,0.0011221496388316154,0.0001050554565154016,0.0007501074578613043,0.13383133709430695,-0.16468119621276855,9.807357788085938
51604,2746861,0.14941421875,26.58447265625,-0.00033929571509361267,0.00025632005417719483,0.0004521872033365071,0.14657345414161682,-0.15991289913654327,9.816600799560547
51726,2746983,0.149950625,26.5849609375,-0.00057838304201141,-0.00022851055837236345,0.00030342908576130867,0.15395985543727875,-0.1779358685016632,9.81944465637207
52184,2747441,0.15048713541666667,26.59326171875,-0.0001849009277066216,2.1779531380161643e-05,0.0005062883719801903,0.16932550072669983,-0.19057698547840118,9.808074951171875
52733,2747990,0.15102359375,26.59326171875,0.00021309932344593108,0.00013792476966045797,0.0006953899282962084,0.1508883386850357,-0.16772985458374023,9.791911125183105
53252,2748509,0.15156088541666668,26.59326171875,-0.00017043962725438178,2.6183028239756823e-05,0.0009265535627491772,0.13032463192939758,-0.16245132684707642,9.797883987426758
53740,2748997,0.15209755208333334,26.59326171875,-0.00011432213796069846,-0.0001566934515722096,0.0002882259723264724,0.15429499745368958,-0.1745908409357071,9.814346313476562
54839,2750096,0.15261260416666667,26.594865798950195,-3.6331948649603873e-05,-0.000601825478952378,0.0005333126755431294,0.157136470079422,-0.18918009102344513,9.823087692260742
55327,2750584,0.1530809375,26.59988784790039,0.00015630894631613046,-0.0004961739759892225,0.0007855828735046089,0.1624746322631836,-0.16970565915107727,9.821588516235352
55785,2751042,0.15357552083333334,26.59326171875,6.834033410996199e-05,9.266368579119444e-07,0.0006016666884534061,0.15893152356147766,-0.17163752019405365,9.81647777557373
55846,2751103,0.15411072916666665,26.59326171875,-0.0006363090360537171,-0.00011204153997823596,0.0004310093936510384,0.1437065452337265,-0.17388731241226196,9.812638282775879
56304,2751561,0.15461677083333333,26.602121353149414,-0.00013226385635789484,-0.000519228691700846,0.0005101271672174335,0.148995041847229,-0.17682644724845886,9.804537773132324
56822,2752079,0.15511682291666667,26.59228515625,-0.00023857684573158622,-0.0002620521408971399,0.0005317967152222991,0.14148852229118347,-0.16487157344818115,9.804486274719238
57341,2752598,0.15565567708333333,26.59228515625,-0.00035567834856919944,0.00016859281458891928,0.0005912887863814831,0.15830621123313904,-0.17468170821666718,9.806885719299316
57829,2753086,0.15615291666666667,26.56640625,-8.151211659424007e-05,-0.0002081671846099198,0.000703491794411093,0.17146703600883484,-0.16970999538898468,9.803823471069336
58379,2753636,0.156660625,26.59228515625,0.000373752205632627,-0.0003628938284236938,0.00026347298990003765,0.1539650857448578,-0.18257948756217957,9.813848495483398
58867,2754124,0.15715338541666668,26.608816146850586,0.0005747773684561253,0.00030232343124225736,0.00026395003078505397,0.15114785730838776,-0.15446516871452332,9.82121467590332
59966,2755223,0.15766682291666667,26.587890625,0.0003819235716946423,0.0004859039909206331,0.00036918011028319597,0.14326158165931702,-0.17060816287994385,9.816240310668945
60484,2755741,0.15820307291666666,26.587890625,0.00026699836598709226,0.0005071376217529178,0.0002024383284151554,0.1638510823249817,-0.18304041028022766,9.804424285888672
60942,2756199,0.15870213541666667,26.636159896850586,-0.0001536417257739231,0.0003078229201491922,6.348609167616814e-05,0.1609305441379547,-0.1829891949892044,9.796731948852539
61003,2756260,0.15920984375,26.587890625,-0.0004827646189369261,-0.00019757231348194182,0.00020887254504486918,0.16080152988433838,-0.17173632979393005,9.798063278198242
61461,2756718,0.15974713541666666,26.587890625,-0.0007216229569166899,-0.0006096350261941552,0.0006236403714865446,0.14361432194709778,-0.16518215835094452,9.800909042358398
62010,2757267,0.16023369791666667,26.520090103149414,-0.0004119751392863691,-0.00025249755708500743,0.00039301023934967816,0.1421324908733368,-0.174676775932312,9.807062149047852
62529,2757786,0.16075229166666666,26.591796875,0.00022439837630372494,0.0003714650811161846,0.00039974742685444653,0.14767247438430786,-0.17676539719104767,9.814613342285156
63475,2758732,0.16128838541666668,26.591796875,-0.00047679839190095663,4.746540798805654e-05,0.0007664390723221004,0.16759969294071198,-0.18434232473373413,9.809318542480469
63536,2758793,0.161824375,26.591796875,-0.0004906525136902928,-0.00017114271759055555,0.0007266823085956275,0.16344819962978363,-0.1786457896232605,9.807607650756836
70738,2765995,0.16236088541666666,26.591796875,0.00023820510250516236,3.6919795093126595e-05,0.0003103188064415008,0.1589958369731903,-0.15865370631217957,9.814979553222656
71898,2767155,0.16289854166666667,26.587890625,0.00019272029749117792,0.0001594911009306088,0.00027309736469760537,0.13401931524276733,-0.16914400458335876,9.807626724243164
72386,2767643,0.16343416666666666,26.587890625,0.00011200877634109929,0.00040868049836717546,0.00046769576147198677,0.15632179379463196,-0.16383305191993713,9.813655853271484
72447,2767704,0.16397145833333332,26.587890625,-9.695961489342153e-05,0.00014466175343841314,0.000658858276437968,0.1701313555240631,-0.19431792199611664,9.806989669799805
72905,2768162,0.16447895833333334,26.598215103149414,-0.0001989232114283368,-0.0007091464940458536,0.0002854613121598959,0.18614572286605835,-0.18090736865997314,9.800683975219727
73271,2768528,0.16497869791666667,26.587890625,0.0001061162183759734,-0.0004934166790917516,-5.243152554612607e-05,0.14572380483150482,-0.1642720103263855,9.80235481262207
73393,2768650,0.16548479166666666,26.600446701049805,-0.00012214714661240578,0.00016537492047064006,-0.00028779837884940207,0.12522421777248383,-0.16427648067474365,9.808292388916016
73424,2768681,0.16598364583333333,26.587890625,-0.000328478665323928,0.000683956197462976,0.0005168674397282302,0.15233877301216125,-0.16087406873703003,9.817757606506348
73820,2769077,0.1665040625,26.561384201049805,-0.00022124868701212108,0.00015931398957036436,0.0007152346661314368,0.16629329323768616,-0.17582514882087708,9.801149368286133
73942,2769199,0.16699104166666667,26.587890625,-0.0005398200592026114,-2.9838960472261533e-05,0.0005854245973750949,0.1765284240245819,-0.17118516564369202,9.816465377807617
74339,2769596,0.16752875,26.5869140625,-0.00035293149994686246,-4.211789928376675e-06,0.0009403509902767837,0.15031740069389343,-0.1719670295715332,9.80574893951416
74431,2769688,0.16806317708333332,26.587890625,-9.623062214814126e-05,0.000478110188851133,0.0006685776170343161,0.14616301655769348,-0.15897776186466217,9.81571102142334
74492,2769749,0.16857635416666666,26.588727951049805,-0.00048140122089535,0.0002046873269136995,0.00011683799675665796,0.13763856887817383,-0.17069189250469208,9.805524826049805
74919,2770176,0.16906901041666667,26.587890625,0.00014609843492507935,0.0005902715492993593,0.0001901890937006101,0.16076475381851196,-0.18449464440345764,9.812056541442871
74980,2770237,0.16957296875,26.520090103149414,2.7896807296201587e-05,0.0004939812351949513,3.40113474521786e-05,0.1751440465450287,-0.19035384058952332,9.810088157653809
75011,2770268,0.17007484375,26.587890625,-0.00011363977682776749,-0.00021404438302852213,0.0006487077916972339,0.1636829823255539,-0.17736920714378357,9.823516845703125
75468,2770725,0.17057427083333335,26.637277603149414,-0.00021714418835472316,-6.892613600939512e-05,0.00045648173545487225,0.13103686273097992,-0.16055074334144592,9.820087432861328
75529,2770786,0.17108348958333333,26.587890625,-0.0001874106819741428,0.0003691543824970722,-2.076695454888977e-05,0.14109456539154053,-0.16096433997154236,9.826115608215332
75987,2771244,0.17161911458333334,26.587890625,-0.000699394557159394,-5.3262250730767846e-05,0.0004910241113975644,0.1588689088821411,-0.18823125958442688,9.808816909790039
76018,2771275,0.17215583333333334,26.58984375,-0.0003662830567918718,-0.00026419153437018394,0.00046125735389068723,0.1747797131538391,-0.1879940927028656,9.802907943725586
77452,2772709,0.1726921875,26.58984375,-0.00040009868098422885,0.000152502630953677,-0.00015275788609869778,0.15039324760437012,-0.16584835946559906,9.802934646606445
78001,2773258,0.17322838541666666,26.58984375,-9.762060653883964e-05,0.00019445546786300838,6.869239587103948e-05,0.1455787867307663,-0.16952988505363464,9.80184555053711
78489,2773746,0.17372614583333335,26.606584548950195,-2.48930009547621e-05,0.00044808522216044366,0.00035254989052191377,0.15383347868919373,-0.1802397072315216,9.814741134643555
78550,2773807,0.17423401041666667,26.58984375,7.385340722976252e-05,9.77473973762244e-06,0.000835927901789546,0.1557597815990448,-0.18103456497192383,9.807168960571289
79008,2774265,0.17477072916666667,26.58447265625,-0.0001653438521316275,-0.0002638801815919578,0.0008815478067845106,0.15744003653526306,-0.16468672454357147,9.817293167114258
79039,2774296,0.17530901041666666,26.58447265625,0.0002458111848682165,6.776255031581968e-05,0.0003816208918578923,0.15679813921451569,-0.1689544916152954,9.815671920776367
79619,2774876,0.17584640625,26.58447265625,0.0003518512239679694,-2.753861917881295e-05,5.06032956764102e-05,0.17015139758586884,-0.1909879744052887,9.802654266357422
80015,2775272,0.17634119791666666,26.58984375,-4.452445136848837e-05,-0.0003463931498117745,0.0003307602892164141,0.1664000004529953,-0.1908152997493744,9.804405212402344
80137,2775394,0.17685109375,26.58447265625,7.312011439353228e-05,0.00034510419936850667,0.0005288863321766257,0.1257266253232956,-0.15750721096992493,9.803997039794922
80626,2775883,0.17734536458333333,26.596540451049805,0.0005511540221050382,0.0006040569860488176,-0.00010691316856537014,0.14624656736850739,-0.17958587408065796,9.799009323120117
80687,2775944,0.17785744791666666,26.58447265625,0.00025710734189487994,-2.757013135123998e-05,-0.0003481864696368575,0.1760834902524948,-0.19012686610221863,9.796655654907227
81175,2776432,0.178395,26.58447265625,-0.00010685902088880539,-0.00023530179169028997,-9.945542842615396e-05,0.17163610458374023,-0.17204180359840393,9.816126823425293
81205,2776462,0.17893057291666667,26.58447265625,2.6974623324349523e-05,0.00018671744328457862,-2.339758793823421e-05,0.15101242065429688,-0.16600392758846283,9.81442928314209
82243,2777500,0.17946739583333332,26.58447265625,7.2741167969070375e-06,0.0001365253992844373,0.00011267271474935114,0.14633816480636597,-0.16634735465049744,9.817970275878906
82731,2777988,0.18000546875,26.58447265625,-0.0002151434018742293,0.00022282020654529333,0.00032000787905417383,0.15460392832756042,-0.1895979344844818,9.813282012939453
82792,2778049,0.1805403125,26.59033203125,-0.00028497219318524003,-0.00017978725372813642,0.0005663055344484746,0.16706699132919312,-0.1815032958984375,9.80086898803711
83250,2778507,0.18107776041666668,26.59033203125,-0.000402553821913898,-0.0005866517894901335,0.0008631146629340947,0.1511339694261551,-0.16700533032417297,9.789458274841309
83647,2778904,0.18159078125,26.598772048950195,-0.0008101711282506585,0.00021809013560414314,0.0007893794681876898,0.17525765299797058,-0.17833459377288818,9.793035507202148
83738,2778995,0.18208619791666666,26.59033203125,-0.00020632136147469282,0.0009791122283786535,0.00028193395701237023,0.1481114625930786,-0.1761857271194458,9.80257797241211
84227,2779484,0.18259046875,26.52901840209961,-9.749715536599979e-05,0.001090395962819457,0.00033291534055024385,0.14597126841545105,-0.17932745814323425,9.812070846557617
84745,2780002,0.18309135416666666,26.59033203125,-8.252542465925217e-05,0.000544309092219919,0.0006703108083456755,0.15187421441078186,-0.17017120122909546,9.815488815307617
85264,2780521,0.1836278125,26.59033203125,-1.2563750715344213e-05,0.0001339115115115419,0.0009418518748134375,0.1737709641456604,-0.17443642020225525,9.815166473388672
85783,2781040,0.18412953125,26.55636215209961,1.4333709259517491e-05,-0.0003540495818015188,0.00033333589090034366,0.16372588276863098,-0.19444671273231506,9.808834075927734
86332,2781589,0.18463364583333333,26.58642578125,1.743763277772814e-05,-0.0008344207890331745,2.3048407456371933e-05,0.14873486757278442,-0.16933193802833557,9.805424690246582
87400,2782657,0.18516932291666666,26.5791015625,-0.00034025649074465036,-0.00036037215613760054,0.0003157948958687484,0.13464778661727905,-0.16212785243988037,9.798523902893066
87919,2783176,0.18566697916666666,26.625,-0.0003296664508525282,1.803891791496426e-05,0.00013861889601685107,0.14836663007736206,-0.18064534664154053,9.786869049072266
88316,2783573,0.18617651041666666,26.5791015625,-0.0001849367399699986,-1.094235631171614e-05,0.0006013695383444428,0.16577261686325073,-0.1850234866142273,9.801506996154785
88407,2783664,0.18671177083333335,26.5791015625,5.731258715968579e-05,0.00010093376477016136,0.0006299315136857331,0.1737215369939804,-0.18531417846679688,9.816061973571777
88926,2784183,0.18725,26.5791015625,-0.0002983525046147406,0.0007489516865462065,0.00036710634594783187,0.14650586247444153,-0.15793892741203308,9.810609817504883
89445,2784702,0.18778645833333332,26.5791015625,-0.0005606584018096328,0.0007329494692385197,6.461940938606858e-05,0.13492698967456818,-0.16889598965644836,9.824615478515625
89964,2785221,0.18828864583333332,26.58370590209961,3.12432530336082e-05,-0.0001588364248163998,9.984505595639348e-05,0.14812561869621277,-0.19007903337478638,9.813491821289062
90452,2785709,0.18879151041666667,26.5791015625,0.0002947694156318903,-0.0005976828397251666,0.00041738880099728703,0.17176514863967896,-0.19321171939373016,9.802507400512695
91001,2786258,0.18932739583333333,26.578125,0.0003017541312146932,0.00013541142106987536,0.0005197157734073699,0.16417448222637177,-0.17998534440994263,9.79863452911377
92558,2787815,0.18986395833333333,26.578125,-4.6654531615786254e-06,0.0003305349382571876,0.0006314634229056537,0.16015692055225372,-0.16940532624721527,9.797351837158203
93504,2788761,0.1903715625,26.58426284790039,0.00040148012340068817,-0.00030294276075437665,0.0002541449503041804,0.12335190922021866,-0.1843714416027069,9.805475234985352
93626,2788883,0.19087229166666667,26.578125,0.00032394015579484403,-0.0005462967092171311,0.00039397148066200316,0.15920618176460266,-0.18216565251350403,9.814788818359375
94114,2789371,0.19140776041666666,26.578125,-4.599086241796613e-05,-0.0002649058005772531,0.0004402452614158392,0.15888787806034088,-0.18017630279064178,9.81777572631836
94175,2789432,0.19191109375,26.600446701049805,5.7119606935884804e-05,-4.4623368012253195e-05,0.00047922151861712337,0.16367724537849426,-0.16989652812480927,9.817068099975586
94633,2789890,0.19241484375,26.58447265625,5.219928425503895e-06,0.00016255589434877038,0.0009895407129079103,0.1595376580953598,-0.18538311123847961,9.82106876373291
95030,2790287,0.19295140625,26.58447265625,0.00019064867228735238,0.00019876289297826588,0.0007801265455782413,0.1460985243320465,-0.17681339383125305,9.803506851196289
95152,2790409,0.193458125,26.58984375,6.313122867140919e-05,-0.0001896543544717133,0.0007053731242194772,0.14946556091308594,-0.17683374881744385,9.80958080291748
95671,2790928,0.19395802083333333,26.58447265625,0.00020736454462166876,0.00011652696412056684,0.0010838578455150127,0.15048956871032715,-0.18100109696388245,9.801795959472656
96128,2791385,0.19445677083333332,26.515066146850586,0.0008126225438900292,0.00022463867207989097,0.0006967882509343326,0.16458606719970703,-0.18325462937355042,9.798046112060547
96678,2791935,0.19496390625,26.578125,0.00023081911785993725,-9.838167170528322e-05,0.00024066482728812844,0.15364645421504974,-0.18539182841777802,9.818599700927734
97776,2793033,0.19547375,26.55636215209961,0.00025358813581988215,0.00047633706708438694,0.00029038070351816714,0.15482786297798157,-0.16021305322647095,9.812446594238281
98295,2793552,0.1959703125,26.5771484375,-0.0001290438522119075,0.0011389564024284482,-0.0002187514037359506,0.1400499939918518,-0.1724412739276886,9.819538116455078
98722,2793979,0.19650645833333333,26.5771484375,-0.0003882420714944601,4.538232315098867e-05,5.249810783425346e-05,0.1698732227087021,-0.17846283316612244,9.815805435180664
98783,2794040,0.19700619791666665,26.62276840209961,-0.000471971434308216,-0.00028485411894507706,0.0003527606022544205,0.14822998642921448,-0.1708092987537384,9.807668685913086
99302,2794559,0.19747427083333333,26.581472396850586,-0.000559507345315069,-0.00020580252748914063,0.00016260231495834887,0.14852449297904968,-0.18342836201190948,9.797708511352539
99790,2795047,0.1980525,26.57421875,-0.00043169886339455843,-0.0001480288919992745,0.0002543148002587259,0.14536108076572418,-0.16631215810775757,9.80260181427002
100248,2795505,0.19854421875,26.581472396850586,-0.00030832545598968863,0.00023095690994523466,0.00041744927875697613,0.15509015321731567,-0.18064090609550476,9.805591583251953
100767,2796024,0.19905432291666666,26.57421875,0.00019203049305360764,-4.8098132538143545e-05,9.921955643221736e-05,0.1695273518562317,-0.19307434558868408,9.806498527526855
101316,2796573,0.19959192708333334,26.57421875,-0.00012127042282372713,-0.0003010272339452058,0.0003663275274448097,0.15073426067829132,-0.1778481900691986,9.824113845825195
101835,2797092,0.20012958333333333,26.57421875,0.0003491025709081441,0.00023204386525321752,0.0004965512198396027,0.14871983230113983,-0.1655803620815277,9.815574645996094
102934,2798191,0.200665625,26.57421875,0.0003815870441030711,0.0003764526336453855,0.00023241128656081855,0.14544174075126648,-0.17954248189926147,9.816154479980469
